,stat_type,player_id,player_name,team_id,team_name,outs,earned_runs,home_runs_allowed,walks,hit_batters,strikeouts,hits_allowed,wins,losses,saves,blown_saves,unearned_runs,appearances,starts,positiontype,IP,ERA,WHIP,K9,BB9,HR9,FIP,league_name,league_id,team_win_diff,singles,doubles,triples,home_runs,at_bats,walked,hit_by_pitch,plate_appearances,stolen_bases,caught_stealing,struck_out,runs,runs_batted_in,sac_flies,groundouts,flyouts,popouts,lineouts,hitting,TB,BA,OBP,SLG,OPS,BABIP,SB%,K%,BB%,ISO,league_type
1770,batting,6903f6ccc09ee5e899970bfe,Eugene Rodewald,6903f27f3661cfbd8fb5deb1,Dogs Dogs Dogs,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,64.0,17.0,1.0,13.0,311.0,40.0,11.0,364.0,18.0,3.0,56.0,47.0,44.0,1.0,76.0,38.0,14.0,16.0,95.0,153.0,0.3054662379421222,0.4022038567493113,0.4919614147909968,0.8941652715403081,0.3374485596707819,0.8571428571428571,0.15384615384615385,0.10989010989010989,0.18649517684887462,Lesser
1771,batting,6887d44318e81770515b6375,Fatima Cooper,6805db0dac48194de3cd4160,Spores,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,0.0,0.0,1.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,3.0,0.16666666666666666,0.16666666666666666,0.5,0.6666666666666666,0.16666666666666666,,0.0,0.0,0.33333333333333337,Lesser
1772,batting,6887d47318e81770515ba800,Sun-Mi Casey,6809cdb51d2800e67a866891,Eternal Construction,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,12.0,3.0,0.0,3.0,143.0,14.0,3.0,163.0,2.0,3.0,41.0,11.0,12.0,3.0,37.0,20.0,8.0,13.0,18.0,30.0,0.1258741258741259,0.2147239263803681,0.2097902097902098,0.42451413617057787,0.14705882352941177,0.4,0.25153374233128833,0.08588957055214724,0.0839160839160839,Lesser
1773,batting,68f9208985bfb4d8eac4e48e,Chase Randybass,68f9208985bfb4d8eac4e489,Mean Green Fiends,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,15.0,5.0,0.0,4.0,151.0,23.0,6.0,182.0,2.0,1.0,42.0,14.0,19.0,2.0,38.0,24.0,12.0,10.0,24.0,41.0,0.15894039735099338,0.29120879120879123,0.271523178807947,0.5627319700167382,0.18691588785046728,0.6666666666666666,0.23076923076923078,0.12637362637362637,0.11258278145695363,Lesser
1774,batting,68419005925dd4f9d72ac351,Jeffrey Yadav,680a505c87875f7f639d0379,Craft Harsh Beers,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,67.0,31.0,1.0,16.0,481.0,47.0,11.0,550.0,16.0,7.0,109.0,72.0,62.0,7.0,123.0,57.0,22.0,32.0,115.0,196.0,0.2390852390852391,0.31684981684981683,0.4074844074844075,0.7243342243342243,0.2727272727272727,0.6956521739130435,0.19818181818181818,0.08545454545454545,0.1683991683991684,Lesser
1775,batting,6845b10954a7fbd413387a8d,Giant Clarkson,68077beaee9f269dec7251e9,Chatters,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,101.0,24.0,2.0,20.0,512.0,28.0,20.0,567.0,28.0,7.0,84.0,70.0,56.0,4.0,123.0,71.0,24.0,45.0,147.0,235.0,0.287109375,0.34574468085106386,0.458984375,0.8047290558510638,0.308252427184466,0.8,0.14814814814814814,0.04938271604938271,0.171875,Lesser
1776,batting,684105d48ba62cf2ce8d8ff1,Wyatt Makarov,68080deac78ad8242ad625a6,Just Jumbled Jokers,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,34.0,12.0,1.0,15.0,280.0,35.0,7.0,326.0,9.0,5.0,67.0,45.0,38.0,1.0,59.0,40.0,16.0,27.0,62.0,121.0,0.22142857142857142,0.3219814241486068,0.43214285714285716,0.7541242812914639,0.23618090452261306,0.6428571428571429,0.20552147239263804,0.10736196319018405,0.21071428571428574,Lesser
1777,batting,68d7e40d7820d868d725a5a3,Joseph Kavanagh,68d7e389595d58990475cfda,Paper Mills,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,27.0,15.0,0.0,6.0,216.0,24.0,4.0,247.0,6.0,1.0,57.0,24.0,24.0,2.0,43.0,42.0,10.0,10.0,48.0,81.0,0.2222222222222222,0.3089430894308943,0.375,0.6839430894308943,0.2709677419354839,0.8571428571428571,0.23076923076923078,0.09716599190283401,0.1527777777777778,Lesser
1778,batting,6887d45818e81770515b81cf,Paula Saunders,6807927bce5a952465d7c51d,Dragon Riders,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,11.0,3.0,0.0,0.0,82.0,7.0,2.0,90.0,2.0,0.0,34.0,5.0,7.0,0.0,16.0,5.0,5.0,7.0,14.0,17.0,0.17073170731707318,0.25274725274725274,0.2073170731707317,0.4600643259179844,0.2916666666666667,1.0,0.37777777777777777,0.07777777777777778,0.036585365853658514,Lesser
1779,batting,6842ce8388056169e0078eb8,Amanda Randall,6807c5cd4251378d1ace10ba,Void Cats,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,66.0,30.0,3.0,38.0,486.0,44.0,21.0,555.0,30.0,9.0,136.0,79.0,90.0,3.0,78.0,79.0,23.0,24.0,137.0,287.0,0.28189300411522633,0.36462093862815886,0.5905349794238683,0.9551559180520273,0.3142857142857143,0.7692307692307693,0.24504504504504504,0.07927927927927927,0.308641975308642,Lesser
1780,batting,6887d47718e81770515bad7f,Bobo Murphy,680aa067c68e9f3ac834d8d5,Dragon Hunters,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Lesser
1781,batting,684101e2f415a392f733fb25,Débora Petrosyan,68100c08c541cfa149e721e3,Universal Robots,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,87.0,31.0,3.0,29.0,496.0,41.0,6.0,553.0,20.0,6.0,82.0,78.0,89.0,7.0,114.0,63.0,31.0,40.0,150.0,274.0,0.3024193548387097,0.35818181818181816,0.5524193548387096,0.9106011730205278,0.3086734693877551,0.7692307692307693,0.14828209764918626,0.07414104882459313,0.24999999999999994,Lesser
1782,batting,6841152ff7b5d3bf791d6983,Hector Dubois,6808246f1f942c4511716715,High Breakers,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,68.0,26.0,4.0,25.0,432.0,57.0,10.0,503.0,20.0,8.0,85.0,88.0,71.0,2.0,108.0,61.0,13.0,29.0,123.0,232.0,0.2847222222222222,0.37924151696606784,0.5370370370370371,0.9162785540031049,0.30246913580246915,0.7142857142857143,0.16898608349900596,0.11332007952286283,0.2523148148148149,Lesser
1783,batting,68418f87144e874e6deb8871,Waddle Orozco,680a505c87875f7f639d0379,Craft Harsh Beers,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,77.0,17.0,1.0,31.0,495.0,59.0,12.0,571.0,12.0,6.0,134.0,79.0,81.0,3.0,101.0,61.0,25.0,28.0,126.0,238.0,0.2545454545454545,0.3462214411247803,0.4808080808080808,0.8270295219328612,0.2852852852852853,0.6666666666666666,0.23467600700525393,0.10332749562171628,0.22626262626262628,Lesser
1784,batting,68750766c464d565b8099511,Justin Moser,68750273e326fdcbc2ee201d,Stone Gnome Zone,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,8.0,0.0,0.0,3.0,44.0,4.0,0.0,49.0,1.0,2.0,16.0,8.0,6.0,1.0,8.0,3.0,2.0,3.0,11.0,20.0,0.25,0.30612244897959184,0.45454545454545453,0.7606679035250463,0.3076923076923077,0.3333333333333333,0.32653061224489793,0.08163265306122448,0.20454545454545453,Lesser
1785,batting,684577d3e2d7557e153ccccf,Grayson Wilkerson,681e92c41017959663077c0c,Board Walkers,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,62.0,17.0,0.0,8.0,412.0,49.0,17.0,483.0,17.0,8.0,139.0,40.0,38.0,4.0,82.0,50.0,26.0,17.0,87.0,128.0,0.2111650485436893,0.31742738589211617,0.3106796116504854,0.6281069975426016,0.2936802973977695,0.68,0.28778467908902694,0.10144927536231885,0.0995145631067961,Lesser
1786,batting,6887d46c18e81770515b9d97,Darrell Koffi,680935632198112ec9cdb904,Stream Thieves,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,1.0,0.0,0.0,0.0,11.0,2.0,1.0,13.0,1.0,0.0,2.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,0.09090909090909091,0.2857142857142857,0.09090909090909091,0.37662337662337664,0.1111111111111111,1.0,0.15384615384615385,0.15384615384615385,0.0,Lesser
1787,batting,6841510e925dd4f9d72ac277,Geoff Spence,680b055fcb7a15e5259d2c5f,Yard Cars,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,53.0,21.0,2.0,22.0,386.0,50.0,16.0,459.0,13.0,6.0,83.0,68.0,61.0,2.0,109.0,45.0,21.0,24.0,98.0,189.0,0.2538860103626943,0.36123348017621143,0.4896373056994819,0.8508707858756933,0.26855123674911663,0.6842105263157895,0.18082788671023964,0.10893246187363835,0.23575129533678757,Lesser
1788,batting,6886fd9d52ac11f34e250817,Hal Sato,6886fc0840f292b1184c13bc,Butter Beans,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,75.0,15.0,1.0,22.0,427.0,42.0,9.0,484.0,9.0,11.0,105.0,57.0,58.0,2.0,96.0,54.0,23.0,26.0,113.0,196.0,0.2646370023419204,0.3416666666666667,0.45901639344262296,0.8006830601092896,0.30132450331125826,0.45,0.21694214876033058,0.08677685950413223,0.19437939110070257,Lesser
1789,batting,6887d45b18e81770515b86aa,Elias Hansson,6807c5cd4251378d1ace10ba,Void Cats,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,5.0,0.0,0.0,0.0,22.0,3.0,2.0,27.0,2.0,0.0,8.0,2.0,2.0,1.0,3.0,4.0,0.0,1.0,5.0,5.0,0.22727272727272727,0.35714285714285715,0.22727272727272727,0.5844155844155844,0.3333333333333333,1.0,0.2962962962962963,0.1111111111111111,0.0,Lesser
1790,batting,6840fc5bf7b5d3bf791d6566,Yogi Wheeler,680664c9709b8b12f78c2b83,Sports Wizards,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,58.0,17.0,1.0,20.0,413.0,54.0,20.0,495.0,22.0,5.0,113.0,69.0,71.0,6.0,80.0,59.0,15.0,30.0,96.0,175.0,0.2324455205811138,0.3448275862068966,0.423728813559322,0.7685563997662186,0.26573426573426573,0.8148148148148148,0.22828282828282828,0.10909090909090909,0.1912832929782082,Lesser
1791,batting,68870cf431a33266cc234557,Erica Ouattara,6807ce932d90bd2924b77a08,Shadow Clones,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,53.0,10.0,2.0,17.0,425.0,43.0,10.0,484.0,13.0,4.0,122.0,56.0,47.0,5.0,80.0,72.0,27.0,25.0,82.0,147.0,0.19294117647058823,0.2795031055900621,0.3458823529411765,0.6253854585312386,0.22336769759450173,0.7647058823529411,0.25206611570247933,0.08884297520661157,0.15294117647058825,Lesser
1792,batting,68e739fdc82e39151b798797,Axel Wiltshire,68e739fdc82e39151b79878e,Fresh Makers,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,30.0,5.0,0.0,5.0,154.0,20.0,7.0,182.0,7.0,3.0,35.0,24.0,18.0,2.0,35.0,15.0,10.0,12.0,40.0,60.0,0.2597402597402597,0.366120218579235,0.38961038961038963,0.7557306081896247,0.3017241379310345,0.7,0.19230769230769232,0.10989010989010989,0.1298701298701299,Lesser
1793,batting,68413afde2d7557e153cc7ab,Bonnie Marte,6807b91cad144ec1a39c6640,Tiny Little Jellyfish,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,58.0,38.0,5.0,37.0,471.0,50.0,19.0,550.0,20.0,3.0,90.0,96.0,99.0,9.0,98.0,83.0,29.0,16.0,138.0,297.0,0.2929936305732484,0.3770491803278688,0.6305732484076433,1.007622428735512,0.28611898016997167,0.8695652173913043,0.16363636363636364,0.09090909090909091,0.3375796178343949,Lesser
1794,batting,6887d46118e81770515b8e7d,Alejandro Gorman,6808246f1f942c4511716715,High Breakers,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,3.0,0.0,0.0,0.0,23.0,0.0,0.0,21.0,1.0,0.0,12.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,3.0,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.2608695652173913,0.2727272727272727,1.0,0.5714285714285714,0.0,0.0,Lesser
1795,batting,6841215e144e874e6deb8695,Eleanor Hamada,6808246f1f942c4511716715,High Breakers,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,89.0,16.0,1.0,20.0,476.0,88.0,12.0,590.0,30.0,10.0,104.0,90.0,70.0,9.0,119.0,50.0,30.0,33.0,126.0,204.0,0.2647058823529412,0.38632478632478634,0.42857142857142855,0.8148962148962149,0.29362880886426596,0.75,0.17627118644067796,0.14915254237288136,0.16386554621848737,Lesser
1796,batting,684114138ba62cf2ce8d9134,Hudson DeShields,68066e2b9edf4f7b46032650,Currency Mage Bankers,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,62.0,19.0,2.0,12.0,416.0,50.0,13.0,488.0,22.0,6.0,106.0,59.0,53.0,4.0,98.0,57.0,19.0,29.0,95.0,154.0,0.2283653846153846,0.32712215320910976,0.3701923076923077,0.6973144609014175,0.27483443708609273,0.7857142857142857,0.21721311475409835,0.10245901639344263,0.1418269230769231,Lesser
1797,batting,68419d3e08b7fc5e21e8afac,Verônica Xiao,68419b4308b7fc5e21e8afa3,Strawberry Seahorses,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,58.0,15.0,2.0,20.0,403.0,33.0,20.0,462.0,8.0,3.0,118.0,52.0,66.0,3.0,85.0,38.0,23.0,21.0,95.0,174.0,0.23573200992555832,0.3224400871459695,0.4317617866004963,0.7542018737464657,0.2798507462686567,0.7272727272727273,0.2554112554112554,0.07142857142857142,0.19602977667493798,Lesser
1798,batting,6887d44618e81770515b682d,Veronica Gustafsson,68065ab9709b8b12f78c2a9e,Figures,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,0.0,1.0,0.0,0.0,14.0,1.0,1.0,15.0,0.0,0.0,5.0,0.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,0.07142857142857142,0.1875,0.14285714285714285,0.33035714285714285,0.1111111111111111,,0.3333333333333333,0.06666666666666667,0.07142857142857142,Lesser
1799,batting,68417dcaf7b5d3bf791d6ba5,Deanna Levesque,68068863ce5a952465d7b88f,River Rider Pierogis,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,57.0,14.0,2.0,12.0,348.0,37.0,11.0,400.0,24.0,5.0,60.0,59.0,44.0,4.0,78.0,53.0,26.0,21.0,85.0,139.0,0.2442528735632184,0.3325,0.3994252873563218,0.7319252873563218,0.26071428571428573,0.8275862068965517,0.15,0.0925,0.15517241379310343,Lesser
1800,batting,6887d45b18e81770515b86b0,Pascal Poulsen,6807c5cd4251378d1ace10ba,Void Cats,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,1.0,0.0,0.0,0.0,6.0,1.0,0.0,7.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.45238095238095233,0.25,1.0,0.2857142857142857,0.14285714285714285,0.0,Lesser
1801,batting,68419cfa896f631e9d6894bd,Louis Varga,68419b4308b7fc5e21e8afa3,Strawberry Seahorses,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,87.0,17.0,0.0,10.0,431.0,41.0,17.0,500.0,8.0,7.0,81.0,47.0,50.0,8.0,117.0,45.0,37.0,19.0,114.0,161.0,0.26450116009280744,0.3460764587525151,0.37354988399071926,0.7196263427432343,0.2988505747126437,0.5333333333333333,0.162,0.082,0.10904872389791181,Lesser
1802,batting,68af35507d5388c228803f91,Phillip Miura,68af35507d5388c228803f89,Supportive Mutant Pals,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,0.0,0.0,0.0,2.0,6.0,1.0,0.0,7.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,2.0,8.0,0.3333333333333333,0.42857142857142855,1.3333333333333333,1.7619047619047619,0.0,,0.14285714285714285,0.14285714285714285,1.0,Lesser
1803,batting,6887d4b818e81770515c0973,Jéssica Uchida,68796dd8ee911b762e00736d,Witchcraft Candles,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,26.0,10.0,0.0,8.0,184.0,26.0,8.0,219.0,7.0,2.0,55.0,21.0,25.0,2.0,38.0,25.0,8.0,8.0,44.0,78.0,0.2391304347826087,0.35454545454545455,0.42391304347826086,0.7784584980237155,0.2926829268292683,0.7777777777777778,0.2511415525114155,0.1187214611872146,0.18478260869565216,Lesser
1804,batting,68d7e42e50d49e795a15b1d1,Cheng Ott,68d7e389595d58990475cfda,Paper Mills,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,55.0,11.0,1.0,12.0,357.0,50.0,3.0,418.0,11.0,8.0,98.0,50.0,47.0,4.0,89.0,50.0,13.0,27.0,79.0,128.0,0.22128851540616246,0.3188405797101449,0.3585434173669468,0.6773839970770916,0.26693227091633465,0.5789473684210527,0.23444976076555024,0.11961722488038277,0.13725490196078433,Lesser
1805,batting,6887d44918e81770515b6cf5,Irene Lorenz,68068db3f9b67839f528ba3b,Wanderer Dogs,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,1.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.25,0.4,0.25,0.65,0.25,,0.0,0.0,0.0,Lesser
1806,batting,68410972896f631e9d689160,Gloria Persson,680848f06f38e1fcb9f6f1bb,Haunted Abyssal Shrimp,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,77.0,19.0,2.0,15.0,429.0,35.0,13.0,489.0,15.0,5.0,84.0,62.0,62.0,6.0,106.0,60.0,25.0,23.0,113.0,181.0,0.2634032634032634,0.3333333333333333,0.4219114219114219,0.7552447552447552,0.2916666666666667,0.75,0.17177914110429449,0.07157464212678936,0.15850815850815847,Lesser
1807,batting,68410557f7b5d3bf791d685f,Muffinman Tanner,6807927bce5a952465d7c51d,Dragon Riders,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,75.0,23.0,0.0,16.0,429.0,33.0,8.0,477.0,17.0,10.0,100.0,64.0,38.0,3.0,100.0,49.0,32.0,21.0,114.0,185.0,0.26573426573426573,0.3276955602536998,0.43123543123543123,0.758930991489131,0.310126582278481,0.6296296296296297,0.20964360587002095,0.06918238993710692,0.1655011655011655,Lesser
1808,batting,68e739fdc82e39151b798791,Ryne Montgomery,68e739fdc82e39151b79878e,Fresh Makers,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,2.0,0.0,0.0,0.0,6.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333333,0.3333333333333333,,0.0,0.14285714285714285,0.0,Lesser
1809,batting,6840fbbb8d67c531e89fdd6b,Josie Roth,680664c9709b8b12f78c2b83,Sports Wizards,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,67.0,22.0,3.0,9.0,389.0,52.0,4.0,453.0,24.0,8.0,117.0,56.0,43.0,5.0,81.0,49.0,14.0,20.0,101.0,156.0,0.2596401028277635,0.3488888888888889,0.40102827763496146,0.7499171665238504,0.34328358208955223,0.75,0.2582781456953642,0.11479028697571744,0.14138817480719795,Lesser
1810,batting,68417d8f554d8039701f1c63,Jaqueline McCormack,68068863ce5a952465d7b88f,River Rider Pierogis,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,62.0,16.0,3.0,16.0,398.0,35.0,14.0,452.0,17.0,7.0,111.0,47.0,53.0,5.0,79.0,41.0,19.0,27.0,97.0,167.0,0.24371859296482412,0.3230088495575221,0.41959798994974873,0.7426068395072709,0.29347826086956524,0.7083333333333334,0.24557522123893805,0.07743362831858407,0.1758793969849246,Lesser
1811,batting,6887d45a18e81770515b8555,Natasha Shoebill,6807b91cad144ec1a39c6640,Tiny Little Jellyfish,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.125,0.0,0.0,Lesser
1812,batting,6840fbd254a7fbd413386e84,Genevieve Bashir,6807c8564251378d1ace110c,Lemon Cellists,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,11.0,1.0,0.0,0.0,62.0,8.0,1.0,71.0,8.0,2.0,22.0,7.0,2.0,0.0,17.0,4.0,2.0,4.0,12.0,13.0,0.1935483870967742,0.29577464788732394,0.20967741935483872,0.5054520672421626,0.3,0.8,0.30985915492957744,0.11267605633802817,0.01612903225806453,Lesser
1813,batting,6840fd6c8ba62cf2ce8d8da4,July Savage,6807927bce5a952465d7c51d,Dragon Riders,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,68.0,21.0,0.0,21.0,433.0,49.0,14.0,501.0,31.0,13.0,104.0,72.0,54.0,3.0,94.0,62.0,23.0,24.0,110.0,194.0,0.2540415704387991,0.3466933867735471,0.44803695150115475,0.7947303382747019,0.2861736334405145,0.7045454545454546,0.20758483033932135,0.09780439121756487,0.19399538106235564,Lesser
1814,batting,6840fb2ce2d7557e153cc1c1,Piper Evans,6807b079ad144ec1a39c65bb,Suspicious Wolves,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,73.0,25.0,6.0,33.0,507.0,40.0,12.0,567.0,19.0,13.0,90.0,82.0,84.0,4.0,132.0,83.0,22.0,28.0,137.0,273.0,0.2702169625246548,0.33570159857904086,0.5384615384615384,0.8741631370405794,0.26804123711340205,0.59375,0.15873015873015872,0.07054673721340388,0.2682445759368836,Lesser
1815,batting,689a686a19fb922f37f625da,Jordan Gaillard,689a686a19fb922f37f625d7,Very Normal Dog,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,26.0,11.0,0.0,7.0,240.0,22.0,6.0,270.0,7.0,2.0,63.0,26.0,25.0,2.0,59.0,28.0,11.0,21.0,44.0,76.0,0.18333333333333332,0.26666666666666666,0.31666666666666665,0.5833333333333333,0.21511627906976744,0.7777777777777778,0.23333333333333334,0.08148148148148149,0.13333333333333333,Lesser
1816,batting,68796e54dad0efab0b891694,Oakley Desmet,68796dd8ee911b762e00736d,Witchcraft Candles,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,65.0,20.0,2.0,12.0,461.0,51.0,18.0,536.0,23.0,10.0,132.0,67.0,52.0,4.0,95.0,70.0,21.0,28.0,99.0,159.0,0.21475054229934923,0.3146067415730337,0.34490238611713664,0.6595091276901703,0.27102803738317754,0.696969696969697,0.2462686567164179,0.09514925373134328,0.1301518438177874,Lesser
1817,batting,6903c21c3661cfbd8fb5de9b,Ida Matos,690392510eddc2cb91160c08,Academic Acceptable Ability,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,47.0,13.0,0.0,11.0,412.0,53.0,10.0,476.0,25.0,6.0,161.0,45.0,25.0,1.0,79.0,48.0,19.0,23.0,71.0,117.0,0.17233009708737865,0.2815126050420168,0.28398058252427183,0.5654931875662886,0.24896265560165975,0.8064516129032258,0.3382352941176471,0.11134453781512606,0.11165048543689318,Lesser
1818,batting,6841018388056169e00787fb,Kit Booker,68068db3f9b67839f528ba3b,Wanderer Dogs,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,73.0,18.0,2.0,13.0,414.0,65.0,6.0,491.0,19.0,8.0,100.0,56.0,58.0,3.0,94.0,57.0,18.0,30.0,106.0,167.0,0.2560386473429952,0.36270491803278687,0.4033816425120773,0.7660865605448641,0.3059210526315789,0.7037037037037037,0.20366598778004075,0.13238289205702647,0.1473429951690821,Lesser
1819,batting,68f1a5981921b86d48138135,Snickerdoodle Ellsworthton,68f19da81f851289ff7cffe4,Epoch Laboratories Products,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,61.0,26.0,2.0,21.0,423.0,85.0,23.0,539.0,28.0,7.0,119.0,71.0,74.0,8.0,75.0,63.0,19.0,24.0,110.0,203.0,0.26004728132387706,0.4044526901669759,0.4799054373522459,0.8843581275192218,0.30584192439862545,0.8,0.22077922077922077,0.15769944341372913,0.21985815602836883,Lesser
1820,batting,68f922289f7bd728dac3b184,Mildred Santiago,68f9208985bfb4d8eac4e489,Mean Green Fiends,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,28.0,6.0,1.0,7.0,132.0,24.0,1.0,158.0,2.0,2.0,26.0,25.0,18.0,0.0,31.0,13.0,7.0,7.0,42.0,71.0,0.3181818181818182,0.4267515923566879,0.5378787878787878,0.9646303802354758,0.35353535353535354,0.5,0.16455696202531644,0.1518987341772152,0.21969696969696967,Lesser
1821,batting,6840fb88f7b5d3bf791d64d6,Clyde McPherson,68086624089c4cd53528e758,Sabre-toothed Void Tigers,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,72.0,27.0,2.0,27.0,476.0,43.0,16.0,542.0,30.0,8.0,105.0,75.0,58.0,6.0,106.0,65.0,31.0,18.0,128.0,240.0,0.2689075630252101,0.3456561922365989,0.5042016806722689,0.8498578729088677,0.2885714285714286,0.7894736842105263,0.1937269372693727,0.07933579335793357,0.23529411764705882,Lesser
1822,batting,68418e4f8d67c531e89fe47f,Kennedy Cousins,680a505c87875f7f639d0379,Craft Harsh Beers,,,,,,,,,,,,,,,,,,,,,,,Liberty,6805db0cac48194de3cd3fea,,71.0,31.0,3.0,29.0,497.0,40.0,19.0,564.0,23.0,8.0,132.0,80.0,84.0,6.0,103.0,53.0,26.0,29.0,134.0,258.0,0.26961770623742454,0.34341637010676157,0.5191146881287726,0.8625310582355341,0.30701754385964913,0.7419354838709677,0.23404255319148937,0.07092198581560284,0.24949698189134806,Lesser
